start_state_mm,policy,step,remaining_passes_before,state_before_mm,selected_action_mm,immediate_deflection_um,selected_action_discrete_class,successor_mm,selected_action_continuous_status,selected_action_continuous_detail,online_continuous_solve_calls,step_status
4.288,ONLINE-REOPT,2,2,3.928,0.466,97.59797851496218,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,107,CONTINUE
4.288,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.289,ONLINE-REOPT,1,3,4.289,0.36,48.73481457087064,PRESERVING,3.929,PASS,continuous_reference_residual_valid_optimizer_reported_success,1,CONTINUE
4.289,ONLINE-REOPT,2,2,3.929,0.467,97.85474738054164,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,108,CONTINUE
4.289,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.29,ONLINE-REOPT,1,3,4.29,0.36,48.69762188773589,PRESERVING,3.93,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,1,CONTINUE
4.29,ONLINE-REOPT,2,2,3.93,0.468,98.11165956877946,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,109,CONTINUE
4.29,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.291,ONLINE-REOPT,1,3,4.291,0.36,48.660467040492456,PRESERVING,3.931,PASS,continuous_reference_residual_valid_optimizer_reported_success,1,CONTINUE
4.291,ONLINE-REOPT,2,2,3.931,0.469,98.36871488505142,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,110,CONTINUE
4.291,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.292,ONLINE-REOPT,1,3,4.292,0.36,48.62334998103975,PRESERVING,3.932,PASS,continuous_reference_residual_valid_optimizer_reported_success,1,CONTINUE
4.292,ONLINE-REOPT,2,2,3.932,0.47,98.62591313532941,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,111,CONTINUE
4.292,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.293,ONLINE-REOPT,1,3,4.293,0.36,48.586270661350575,PRESERVING,3.933,PASS,continuous_reference_residual_valid_optimizer_reported_success,1,CONTINUE
4.293,ONLINE-REOPT,2,2,3.933,0.471,98.88325412618143,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,112,CONTINUE
4.293,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.294,ONLINE-REOPT,1,3,4.294,0.36,48.549229033471015,PRESERVING,3.934,PASS,continuous_reference_residual_valid_optimizer_reported_success,1,CONTINUE
4.294,ONLINE-REOPT,2,2,3.934,0.472,99.1407376647659,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,113,CONTINUE
4.294,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.295,ONLINE-REOPT,1,3,4.295,0.36,48.51222504952019,PRESERVING,3.935,PASS,continuous_reference_residual_valid_optimizer_reported_success,1,CONTINUE
4.295,ONLINE-REOPT,2,2,3.935,0.473,99.3983635588295,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,114,CONTINUE
4.295,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.296,ONLINE-REOPT,1,3,4.296,0.36,48.47525866169025,PRESERVING,3.936,PASS,continuous_reference_residual_valid_optimizer_reported_success,1,CONTINUE
4.296,ONLINE-REOPT,2,2,3.936,0.474,99.65613161670426,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,115,CONTINUE
4.296,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.297,ONLINE-REOPT,1,3,4.297,0.36,48.43832982224611,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,1,CONTINUE
4.297,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.297,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.298,ONLINE-REOPT,1,3,4.298,0.361,48.60174512994904,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,2,CONTINUE
4.298,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.298,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.299,ONLINE-REOPT,1,3,4.299,0.362,48.76527477442611,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,3,CONTINUE
4.299,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.299,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.3,ONLINE-REOPT,1,3,4.3,0.363,48.92891856370746,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,4,CONTINUE
4.3,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.3,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.301,ONLINE-REOPT,1,3,4.301,0.364,49.09267630659239,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,5,CONTINUE
4.301,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.301,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.302,ONLINE-REOPT,1,3,4.302,0.365,49.256547812644115,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,6,CONTINUE
4.302,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.302,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.303,ONLINE-REOPT,1,3,4.303,0.366,49.42053289218462,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,7,CONTINUE
4.303,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.303,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.304,ONLINE-REOPT,1,3,4.304,0.367,49.584631356289556,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,8,CONTINUE
4.304,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.304,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.305,ONLINE-REOPT,1,3,4.305,0.368,49.74884301678238,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,9,CONTINUE
4.305,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.305,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.306,ONLINE-REOPT,1,3,4.306,0.369,49.913167686230615,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,10,CONTINUE
4.306,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.306,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.307,ONLINE-REOPT,1,3,4.307,0.37,50.07760517793986,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,11,CONTINUE
4.307,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.307,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.308,ONLINE-REOPT,1,3,4.308,0.371,50.2421553059494,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,12,CONTINUE
4.308,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.308,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.309,ONLINE-REOPT,1,3,4.309,0.372,50.40681788502673,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,13,CONTINUE
4.309,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.309,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.31,ONLINE-REOPT,1,3,4.31,0.373,50.571592730662694,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,14,CONTINUE
4.31,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.31,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.311,ONLINE-REOPT,1,3,4.311,0.374,50.73647965906746,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,15,CONTINUE
4.311,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.311,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.312,ONLINE-REOPT,1,3,4.312,0.375,50.90147848716503,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,16,CONTINUE
4.312,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.312,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.313,ONLINE-REOPT,1,3,4.313,0.376,51.066589032588475,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,17,CONTINUE
4.313,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.313,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.314,ONLINE-REOPT,1,3,4.314,0.377,51.23181111367573,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,18,CONTINUE
4.314,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.314,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.315,ONLINE-REOPT,1,3,4.315,0.378,51.39714454946439,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,19,CONTINUE
4.315,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.315,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.316,ONLINE-REOPT,1,3,4.316,0.379,51.56258915968789,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,20,CONTINUE
4.316,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.316,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.317,ONLINE-REOPT,1,3,4.317,0.38,51.72814476476946,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,21,CONTINUE
4.317,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.317,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.318,ONLINE-REOPT,1,3,4.318,0.381,51.893811185819246,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,22,CONTINUE
4.318,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.318,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.319,ONLINE-REOPT,1,3,4.319,0.382,52.05958824462927,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,23,CONTINUE
4.319,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.319,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.32,ONLINE-REOPT,1,3,4.32,0.383,52.225475763668435,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,24,CONTINUE
4.32,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.32,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.321,ONLINE-REOPT,1,3,4.321,0.384,52.391473566079156,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,25,CONTINUE
4.321,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.321,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.322,ONLINE-REOPT,1,3,4.322,0.385,52.55758147567137,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,26,CONTINUE
4.322,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.322,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.323,ONLINE-REOPT,1,3,4.323,0.386,52.72379931692007,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,27,CONTINUE
4.323,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.323,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.324,ONLINE-REOPT,1,3,4.324,0.387,52.89012691496022,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,28,CONTINUE
4.324,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.324,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.325,ONLINE-REOPT,1,3,4.325,0.388,53.0565640955821,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,29,CONTINUE
4.325,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.325,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.326,ONLINE-REOPT,1,3,4.326,0.389,53.22311068522777,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,30,CONTINUE
4.326,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.326,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.327,ONLINE-REOPT,1,3,4.327,0.39,53.38976651098664,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,31,CONTINUE
4.327,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.327,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.328,ONLINE-REOPT,1,3,4.328,0.391,53.55653140059138,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,32,CONTINUE
4.328,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.328,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.329,ONLINE-REOPT,1,3,4.329,0.392,53.72340518241322,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,33,CONTINUE
4.329,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.329,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.33,ONLINE-REOPT,1,3,4.33,0.393,53.89038768545913,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,34,CONTINUE
4.33,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.33,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.331,ONLINE-REOPT,1,3,4.331,0.394,54.057478739366886,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,35,CONTINUE
4.331,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.331,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.332,ONLINE-REOPT,1,3,4.332,0.395,54.22467817440127,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,36,CONTINUE
4.332,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.332,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.333,ONLINE-REOPT,1,3,4.333,0.396,54.39198582145069,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,37,CONTINUE
4.333,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.333,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.334,ONLINE-REOPT,1,3,4.334,0.397,54.55940151202173,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,38,CONTINUE
4.334,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.334,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.335,ONLINE-REOPT,1,3,4.335,0.398,54.72692507823705,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,39,CONTINUE
4.335,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.335,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.336,ONLINE-REOPT,1,3,4.336,0.399,54.89455635283073,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,40,CONTINUE
4.336,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.336,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.337,ONLINE-REOPT,1,3,4.337,0.4,55.06229516914448,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,41,CONTINUE
4.337,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.337,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
