downstream_passes,successor_mm,classified_status,classification_detail,feasible,capacity_reason,optimizer_success,optimizer_message,multistart_count,decision_at_limit,residual_valid,residual_validity_detail,removal_sum_abs_mm,action_bound_violation_mm,epigraph_violation_um,terminal_thickness_abs_mm,optimal_worst_deflection_um,recoverability_margin_um
2,3.836,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,1.532107773982716e-14,0.0,1.4921397450962104e-12,1.509903313490213e-14,99.22025135628341,0.7797486437165873
2,3.837,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.22025135628195,0.779748643718051
2,3.838,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,8.952838470577262e-13,4.440892098500626e-16,99.22025135628195,0.779748643718051
2,3.839,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,1.199040866595169e-14,0.0,8.554934538551606e-12,1.199040866595169e-14,99.22025135628311,0.7797486437168857
2,3.84,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,1.8474111129762605e-13,0.0,99.22025135628267,0.7797486437173262
2,3.841,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,3.922195901395753e-12,0.0,99.22025135628195,0.779748643718051
2,3.842,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.22025135628195,0.779748643718051
2,3.843,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,3.51676021637104e-10,0.0,99.22025135628195,0.779748643718051
2,3.844,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,5.684341886080802e-14,0.0,99.22025135628195,0.779748643718051
2,3.845,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,8.967049325292464e-12,0.0,99.22025135628195,0.779748643718051
2,3.846,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,6.772360450213455e-15,0.0,1.1510792319313623e-12,6.661338147750939e-15,99.22025135628262,0.7797486437173831
2,3.847,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.22025135628195,0.779748643718051
2,3.848,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,1.3100631690576847e-14,0.0,1.4637180356658064e-12,1.2878587085651816e-14,99.2202513562832,0.7797486437168004
2,3.849,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,3.694822225952521e-13,0.0,99.22025135628195,0.779748643718051
2,3.85,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.22025135628195,0.779748643718051
2,3.851,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,1.6653345369377348e-14,0.0,1.5916157281026244e-12,1.6431300764452317e-14,99.22025135628354,0.7797486437164594
2,3.852,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,3.3306690738754696e-16,0.0,6.427626431104727e-09,0.0,99.22025135628195,0.779748643718051
2,3.853,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,1.8984813721090177e-14,0.0,2.1174173525650986e-12,1.865174681370263e-14,99.22025135628377,0.779748643716232
2,3.854,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.22025135628195,0.779748643718051
2,3.855,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,1.8829382497642655e-11,0.0,99.22025135628195,0.779748643718051
2,3.856,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,7.958078640513122e-13,0.0,99.22025135628266,0.7797486437173404
2,3.857,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,5.0732751333271153e-11,0.0,99.22025135628195,0.779748643718051
2,3.858,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,1.3614425142804976e-09,0.0,99.22025135628195,0.779748643718051
2,3.859,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,2.6867397195928788e-14,0.0,4.177991286269389e-12,2.6645352591003757e-14,99.2202513562845,0.779748643715493
2,3.86,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,7.790390554873738e-11,0.0,99.22025135628195,0.779748643718051
2,3.861,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.22025135628239,0.7797486437176104
2,3.862,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,3.410605131648481e-13,0.0,99.22025135628236,0.7797486437176389
2,3.863,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,5.115907697472721e-13,0.0,99.22025135628195,0.779748643718051
2,3.864,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,3.211653165635653e-12,0.0,99.22025135628195,0.779748643718051
2,3.865,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,4.263256414560601e-14,0.0,99.22025135628195,0.779748643718051
2,3.866,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,3.566782424968551e-10,0.0,99.22025135628195,0.779748643718051
2,3.867,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,3.836930773104541e-13,0.0,99.22025135628195,0.779748643718051
2,3.868,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,8.526512829121202e-14,0.0,99.2202513562818,0.7797486437181931
2,3.869,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.22025135628195,0.779748643718051
2,3.87,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,8.526512829121202e-14,0.0,99.22025135628195,0.779748643718051
2,3.871,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,3.1360656294054934e-09,0.0,99.22025135628195,0.779748643718051
2,3.872,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,2.220446049250313e-16,0.0,2.0605739337042905e-11,0.0,99.22025135628195,0.779748643718051
2,3.873,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,1.876927058219735e-09,0.0,99.22025135628195,0.779748643718051
2,3.874,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.22025135628195,0.779748643718051
2,3.875,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,5.063895969215082e-10,4.440892098500626e-16,99.2202513562816,0.7797486437184062
2,3.876,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,1.0366818514739862e-10,0.0,99.22025135628195,0.779748643718051
2,3.877,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,5.115907697472721e-13,0.0,99.22025135628249,0.779748643717511
2,3.878,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,4.6629367034256575e-15,0.0,6.963318810448982e-13,4.440892098500626e-15,99.22025135628239,0.7797486437176104
2,3.879,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,1.1544898370630108e-10,0.0,99.2202513562818,0.7797486437181931
2,3.88,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,1.5992895896488335e-10,0.0,99.22025135628157,0.7797486437184347
2,3.881,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,1.4099832412739488e-14,0.0,1.6484591469634324e-12,1.4210854715202004e-14,99.22025135628331,0.7797486437166867
2,3.882,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,2.075040583804366e-09,0.0,99.22025135628195,0.779748643718051
2,3.883,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,3.3205083127541e-10,0.0,99.22025135628195,0.779748643718051
2,3.884,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,1.1084466677857563e-12,0.0,99.22025135628253,0.7797486437174683
2,3.885,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,1.2656542480726785e-14,0.0,1.4779288903810084e-12,1.2434497875801753e-14,99.22025135628314,0.7797486437168573
2,3.886,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,9.947598300641403e-14,0.0,99.22025135628195,0.779748643718051
2,3.887,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,6.328271240363392e-15,0.0,8.100187187665142e-13,6.217248937900877e-15,99.22025135628256,0.7797486437174399
2,3.888,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,4.533262654149439e-12,0.0,99.22025135628195,0.779748643718051
2,3.889,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,6.110667527536862e-13,0.0,99.22025135628195,0.779748643718051
2,3.89,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,4.440892098500626e-16,0.0,1.0800249583553523e-12,4.440892098500626e-16,99.22025135628202,0.7797486437179799
2,3.891,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,6.214548875504988e-10,0.0,99.22025135628195,0.779748643718051
2,3.892,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,1.1324274851176597e-14,0.0,1.3784529073745944e-12,1.1102230246251565e-14,99.22025135628304,0.7797486437169567
2,3.893,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,1.1102230246251565e-16,0.0,2.181963054681546e-09,0.0,99.22025135628172,0.7797486437182783
2,3.894,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,6.640732408413896e-11,0.0,99.22025135628195,0.779748643718051
2,3.895,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,4.405364961712621e-13,0.0,99.22025135628195,0.779748643718051
2,3.896,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,9.805489753489383e-13,0.0,99.22025135628292,0.7797486437170846
2,3.897,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,2.5337953957205173e-11,0.0,99.22025135628157,0.7797486437184347
2,3.898,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,5.8548721426632255e-12,0.0,99.22025135628195,0.779748643718051
2,3.899,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,8.526512829121202e-14,0.0,99.22025135628198,0.7797486437180225
2,3.9,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,2.8194335754960775e-10,0.0,99.22025135628189,0.7797486437181078
2,3.901,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,3.863931397063425e-11,0.0,99.22025135628195,0.779748643718051
2,3.902,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,5.400124791776761e-13,0.0,99.22025135628195,0.779748643718051
2,3.903,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,8.881784197001252e-16,0.0,6.340741265375982e-10,8.881784197001252e-16,99.22025135628192,0.7797486437180794
2,3.904,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,4.440892098500626e-16,99.22025135628171,0.7797486437182926
2,3.905,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,3.3306690738754696e-15,0.0,2.7000623958883807e-13,3.1086244689504383e-15,99.22025135628225,0.7797486437177525
2,3.906,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,1.0049632237496553e-09,0.0,99.22025135628205,0.7797486437179515
2,3.907,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,1.6530634638911579e-09,4.440892098500626e-16,99.22025135628203,0.7797486437179657
2,3.908,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,2.7000623958883807e-13,0.0,99.22025135628195,0.779748643718051
2,3.909,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,1.9895196601282805e-13,0.0,99.22025135628195,0.779748643718051
2,3.91,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,1.5183019286268973e-09,0.0,99.22025135628195,0.779748643718051
2,3.911,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,5.016431714466307e-12,0.0,99.22025135628185,0.7797486437181504
2,3.912,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,8.329266165674198e-10,0.0,99.22025135628195,0.779748643718051
2,3.913,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,2.842170943040401e-14,0.0,99.22025135628195,0.779748643718051
2,3.914,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,5.021149718231754e-09,0.0,99.22025135628185,0.7797486437181504
2,3.915,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.22025135628195,0.779748643718051
2,3.916,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,2.1316282072803006e-13,0.0,99.22025135628208,0.7797486437179231
2,3.917,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.22025135628195,0.779748643718051
2,3.918,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,1.5900525340839522e-10,0.0,99.22025135628195,0.779748643718051
2,3.919,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,2.1458390619955026e-12,0.0,99.22025135628195,0.779748643718051
2,3.92,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,9.57101065068855e-11,0.0,99.22025135628195,0.779748643718051
2,3.921,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,3.268496584496461e-13,0.0,99.22025135628195,0.779748643718051
2,3.922,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,5.400124791776761e-13,0.0,99.22025135628195,0.779748643718051
2,3.923,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,2.984279490192421e-13,0.0,99.22025135628202,0.7797486437179799
2,3.924,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,3.126388037344441e-13,0.0,99.22025135628208,0.7797486437179231
2,3.925,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,8.078870905592339e-11,0.0,99.22025135628195,0.779748643718051
2,3.926,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,1.3642420526593924e-12,0.0,99.22025135628195,0.779748643718051
2,3.927,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,1.3100631690576847e-14,0.0,1.2647660696529783e-12,1.2878587085651816e-14,99.2202513562832,0.7797486437168004
2,3.928,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,1.4210854715202004e-14,4.440892098500626e-16,99.22025135628203,0.7797486437179657
2,3.929,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,3.3306690738754696e-15,0.0,2.6574298317427747e-12,3.1086244689504383e-15,99.22025135628202,0.7797486437179799
2,3.93,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,1.5543122344752192e-15,0.0,3.2463276511407457e-10,1.3322676295501878e-15,99.22025135628186,0.7797486437181362
2,3.931,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,1.2079226507921703e-12,0.0,99.22025135628266,0.7797486437173404
2,3.932,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,7.105427357601002e-13,0.0,99.26586186662742,0.734138133372582
2,3.933,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,8.242295734817162e-13,4.440892098500626e-16,99.39305760807184,0.6069423919281576
2,3.934,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,1.3216094885137863e-12,0.0,99.52025263990674,0.47974736009325625
2,3.935,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.64744693420884,0.352553065791156
2,3.936,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,1.5063505998114124e-12,0.0,99.77464046313513,0.22535953686487176
2,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,1.0658141036401503e-12,0.0,99.90183319891288,0.0981668010871175
2,3.938,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,3.495870259939693e-12,0.0,100.02902511384734,-0.029025113847339412
2,3.939,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,5.684341886080802e-14,4.440892098500626e-16,100.1562161803169,-0.15621618031690332
2,3.94,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.3500311979441904e-12,0.0,100.28340637077655,-0.2834063707765466
2,3.941,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.6910917111090384e-12,0.0,100.41059565775478,-0.4105956577547829
2,3.942,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,8.483880264975596e-12,0.0,100.53778401385092,-0.5377840138509242
2,3.943,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,7.531752999057062e-13,0.0,100.66497141174435,-0.6649714117443466
2,3.944,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.2595258997171186e-12,0.0,100.79215782418449,-0.7921578241844855
2,3.945,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.5153212845907547e-12,0.0,100.91934322399058,-0.9193432239905803
2,3.946,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,5.542233338928781e-13,0.0,101.0465275840624,-1.046527584062403
2,3.947,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.4210854715202004e-13,0.0,101.17371087736852,-1.1737108773685208
2,3.948,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.7763568394002505e-12,4.440892098500626e-16,101.30089307695256,-1.300893076952562
2,3.949,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.2079226507921703e-12,0.0,101.42807415592505,-1.4280741559250458
2,3.95,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,101.55525408747383,-1.555254087473827
2,3.951,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.0089706847793423e-12,0.0,101.6824328448597,-1.6824328448597043
2,3.952,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.1652900866465643e-12,0.0,101.80961040141132,-1.8096104014113195
2,3.953,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,101.9367867305291,-1.936786730529107
2,3.954,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.5631940186722204e-13,0.0,102.06396180568885,-2.063961805688848
2,3.955,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,8.384404281969182e-13,0.0,102.19113560043417,-2.1911356004341656
2,3.956,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.0747847884194925e-12,0.0,102.31830808838042,-2.3183080883804195
2,3.957,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,102.44547924320946,-2.445479243209462
2,3.958,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,3.979039320256561e-13,0.0,102.57264903868305,-2.5726490386830534
2,3.959,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.2595258997171186e-12,0.0,102.69981744862564,-2.6998174486256374
2,3.96,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.4210854715202004e-12,0.0,102.8269844469315,-2.8269844469315046
2,3.961,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,9.947598300641403e-14,0.0,102.95415000756809,-2.9541500075680887
